0 1 2
1 1800 1
1 1817 2
1 1821 2
1 1828 1
1 1840 6
1 1848 2
1 1855 3
1 1859 1
1 1863 1
1 1864 3
1 1869 1
1 1873 1
1 1888 1
1 1892 3
1 1901 1
1 1902 1
1 1905 1
1 1911 1
1 1913 1
1 1919 101
1 1922 2
1 1924 2
1 1926 1
1 1937 1
1 1939 1
1 1948 1
1 1949 3
1 1950 8
1 1958 1
1 1963 2
1 1964 16
1 1973 1
1 1976 6
1 1977 1
1 1979 1
1 1983 1
1 1986 1
1 2001 1
1 2054 1
1 2093 1
1 2161 1
1 2269 1
1 2287 1
1 2295 5
1 2312 2
1 2345 19
1 2373 2
1 2378 1
1 2407 3
1 2472 1
1 2477 1
1 2495 2
1 2501 3
1 2504 2
1 2560 1
1 2568 7
1 2573 1
1 2582 1
1 2608 1
1 2617 2
1 2683 1
1 2729 1
1 2753 1
1 2766 1
1 2843 2
1 2858 1
1 2863 10
1 2909 1
1 2921 2
1 2922 2
1 2936 1
1 3032 1
1 3067 6
1 3119 1
1 3127 2
1 3186 1
1 3207 1
1 3215 1
1 3236 3
1 3247 1
1 3256 1
1 3264 1
1 3267 5
1 3270 4
1 3272 1
1 3328 49
1 3339 5
1 3382 1
1 3399 1
1 3452 5
1 3511 1
1 3534 1
1 3585 1
1 3593 1
1 3631 1
1 3636 1
1 3658 2
1 3704 1
1 3707 1
1 3712 1
1 3755 8
1 3756 2
1 3823 53
1 3852 3
1 3863 4
1 3889 1
1 3919 1
1 3931 19
1 3943 2
1 3962 1
1 3994 2
1 4058 2
1 4069 3
1 4080 5
1 4121 1
1 4224 1
1 4228 1
1 4245 1
1 4250 1
1 4261 5
1 4294 1
1 4295 2
1 4333 1
1 4397 1
1 4399 5
1 4472 1
1 4517 2
1 4527 3
1 4569 1
1 4597 1
1 4616 3
1 4661 1
1 4690 4
1 4714 7
1 4789 5
1 4861 1
1 4865 1
1 4878 1
1 4886 1
1 4913 1
1 4920 19
1 4946 2
1 4967 1
1 4973 4
1 4984 1
1 4997 3
1 5012 16
1 5017 12
1 5038 3
1 5244 3
1 5324 1
1 5325 1
1 5373 6
1 5379 4
1 5380 1
1 5403 1
1 5420 1
1 5455 1
1 5490 1
1 5541 2
1 5543 6
1 5573 1
1 5596 2
1 5607 1
1 5657 2
1 5665 5
1 5683 1
1 5704 1
1 5754 1
1 5769 5
1 5791 2
1 5834 2
1 5871 1
1 5894 1
1 5896 8
1 5897 1
1 5923 1
1 5995 1
1 6039 1
1 6058 14
1 6065 1
1 6071 1
1 6075 1
1 6104 4
1 6182 1
1 6215 1
1 6233 1
1 6268 4
1 6367 1
1 6380 13
1 6417 1
1 6443 1
1 6502 2
1 6601 19
1 6611 9
1 6674 1
1 6747 1
1 6806 1
1 6825 1
1 6848 1
1 6875 1
1 6886 1
1 6904 7
1 7011 1
1 7023 3
1 7054 1
1 7057 1
1 7059 1
1 7075 1
1 7099 2
1 7109 3
1 7216 1
1 7250 16
1 7255 1
1 7262 1
1 7363 3
1 7399 2
1 7417 1
1 7436 1
1 7477 1
1 7541 2
1 7549 1
1 7552 14
1 7559 2
1 7617 4
1 7636 15
1 7660 2
1 7725 1
1 7775 5
1 7776 2
1 7786 1
1 7791 1
1 7819 3
1 7889 2
1 7948 3
1 7956 1
1 7987 1
1 7990 1
1 8036 3
1 8071 1
1 8104 1
1 8107 1
1 8113 1
1 8116 1
1 8158 1
1 8171 3
1 8236 1
1 8256 1
1 8316 26
1 8508 1
1 8523 1
1 8602 1
1 8755 1
1 8816 1
1 8827 1
1 8835 1
1 8869 2
1 8887 2
1 8911 3
1 8963 1
1 9021 2
1 9160 2
1 9162 6
1 9202 5
1 9241 4
1 9248 47
1 9304 13
1 9352 1
1 9467 3
1 9481 1
1 9488 1
1 9552 3
1 9599 2
1 9624 1
1 9672 1
1 9680 1
1 9699 4
1 9707 1
1 9819 6
1 9829 2
1 9941 1
1 9979 8
1 9978 1
1 3818 1
1 8270 1
1 8058 1
1 8091 1
1 8533 1
1 4542 6
1 5839 3
1 8949 1
1 8146 1
2 3 1
2 4 1
2 5 4
2 6 1
2 8 3
2 11 1
2 12 1
2 14 1
2 15 17
2 20 3
2 22 2
2 27 1
2 36 2
2 63 1
2 67 1
2 71 1
2 77 1
2 83 1
2 97 1
2 98 1
2 104 1
2 114 1
2 119 8
2 130 1
2 131 1
2 135 1
2 139 32
2 150 4
2 154 1
2 155 1
2 168 2
2 169 1
2 174 1
2 179 3
2 180 37
2 186 2
2 189 1
2 190 1
2 191 5
2 199 1
2 200 17
2 225 3
2 255 2
2 265 1
2 267 4
2 281 2
2 283 49
2 295 1
2 297 1
2 312 2
2 325 1
2 335 2
2 348 12
2 349 1
2 354 1
2 357 2
2 359 1
2 365 1
2 382 2
2 384 2
2 387 2
2 390 2
2 410 1
2 412 1
2 413 3
2 416 12
2 418 1
2 437 5
2 438 1
2 451 6
2 457 4
2 461 2
2 481 1
2 485 1
2 492 5
2 494 1
2 499 1
2 502 1
2 504 10
2 516 1
2 519 1
2 521 2
2 522 6
2 523 1
2 529 1
2 534 12
2 548 15
2 554 1
2 561 3
2 574 1
2 587 1
2 593 1
2 595 1
2 601 6
2 604 121
2 610 1
2 611 1
2 624 1
2 627 2
2 639 2
2 646 1
2 659 1
2 669 1
2 676 1
2 690 3
2 692 15
2 697 1
2 700 1
2 717 1
2 722 2
2 729 1
2 739 1
2 741 1
2 749 3
2 757 1
2 766 22
2 772 39
2 782 1
2 804 1
2 808 2
2 809 2
2 810 3
2 820 1
2 829 1
2 846 1
2 860 2
2 877 1
2 883 1
2 889 14
2 895 1
2 916 4
2 922 7
2 923 1
2 924 17
2 929 9
2 935 1
2 950 1
2 962 1
2 963 1
2 973 2
2 978 7
2 998 8
2 1002 1
2 1012 1
2 1030 3
2 1039 2
2 1041 28
2 1053 1
2 1067 1
2 1076 1
2 1080 2
2 1081 1
2 1082 1
2 1100 1
2 1103 1
2 1106 2
2 1108 1
2 1112 1
2 1150 4
2 1152 1
2 1153 4
2 1158 1
2 1162 1
2 1175 1
2 1177 1
2 1182 1
2 1188 9
2 1190 6
2 1196 1
2 1199 1
2 1205 2
2 1206 1
2 1258 1
2 1261 1
2 1263 8
2 1264 1
2 1266 1
2 1268 1
2 1284 1
2 1299 1
2 1301 1
2 1302 1
2 1305 1
2 1315 1
2 1320 1
2 1321 2
2 1359 1
2 1362 3
2 1368 1
2 1372 1
2 1379 1
2 1396 1
2 1407 1
2 1421 2
2 1425 2
2 1427 1
2 1431 55
2 1435 2
2 1441 2
2 1443 1
2 1447 1
2 1449 4
2 1453 1
2 1464 1
2 1467 5
2 1468 1
2 1488 1
2 1490 8
2 1491 7
2 1500 1
2 1518 4
2 1522 1
2 1529 1
2 1533 1
2 1546 1
2 1547 1
2 1548 1
2 1560 2
2 1572 2
2 1576 3
2 1577 1
2 1580 5
2 1581 1
2 1589 1
2 1594 2
2 1596 1
2 1609 4
2 1612 1
2 1625 3
2 1626 1
2 1628 1
2 1632 1
2 1637 1
2 1640 4
2 1642 2
2 1662 1
2 1663 1
2 1667 1
2 1674 1
2 1676 1
2 1679 2
2 1693 1
2 1694 4
2 1706 1
2 1711 3
2 1712 1
2 1742 1
2 1751 4
2 1752 1
2 1754 3
2 1762 2
2 1769 1
2 1782 1
2 1787 1
2 1793 2
2 1796 1
2 1810 2
2 1811 1
2 1815 4
2 1818 2
2 1825 1
2 1837 16
2 1841 1
2 1845 1
2 1846 1
2 1853 1
2 1855 16
2 1865 2
2 1869 1
2 1875 1
2 1879 1
2 1886 2
2 1900 3
2 1906 5
2 1909 1
2 1911 1
2 1918 1
2 1921 1
2 1925 4
2 1934 1
2 1943 4
2 1947 11
2 1948 1
2 1952 1
2 1961 2
2 1967 1
2 1968 1
2 1976 1
2 1977 3
2 1978 1
2 1981 2
2 1990 1
2 1996 4
2 1998 2
2 1999 1
2 2009 1
2 2095 1
2 2191 1
2 2195 1
2 2229 1
2 2242 1
2 2274 1
2 2306 2
2 2330 1
2 2337 1
2 2360 2
2 2366 3
2 2395 4
2 2444 3
2 2500 20
2 2516 2
2 2585 1
2 2614 2
2 2677 1
2 2693 1
2 2704 4
2 2707 4
2 2714 1
2 2744 1
2 2805 1
2 2828 1
2 2838 2
2 2886 2
2 2887 1
2 2929 1
2 2970 1
2 3003 1
2 3007 4
2 3123 3
2 3180 1
2 3200 1
2 3218 1
2 3219 32
2 3224 1
2 3232 8
2 3464 2
2 3472 1
2 3544 3
2 3626 1
2 3632 1
2 3664 3
2 3786 10
2 3795 4
2 3857 1
2 3884 1
2 3936 1
2 4150 1
2 4187 1
2 4246 1
2 4258 1
2 4266 2
2 4277 1
2 4460 1
2 4464 1
2 4488 2
2 4510 14
2 4511 1
2 4571 2
2 4575 4
2 4621 2
2 4656 9
2 4685 1
2 4691 1
2 4748 1
2 4780 1
2 4788 1
2 4904 1
2 4918 1
2 4978 1
2 4980 1
2 4996 1
2 5022 2
2 5027 1
2 5066 1
2 5096 1
2 5248 2
2 5293 1
2 5375 1
2 5376 2
2 5434 4
2 5482 3
2 5516 2
2 5548 15
2 5589 15
2 5609 72
2 5638 2
2 5815 1
2 5863 1
2 5943 1
2 5961 1
2 5965 2
2 5969 1
2 5974 1
2 5996 1
2 6004 1
2 6010 1
2 6013 6
2 6034 1
2 6036 55
2 6037 1
2 6095 1
2 6340 1
2 6405 1
2 6482 1
2 6495 1
2 6528 1
2 6531 2
2 6532 3
2 6543 1
2 6617 1
2 6689 3
2 6701 1
2 6704 1
2 6732 4
2 6749 1
2 6857 37
2 6906 2
2 6924 6
2 6980 1
2 7170 1
2 7215 23
2 7227 1
2 7252 1
2 7400 1
2 7530 3
2 7567 1
2 7667 2
2 7685 1
2 7693 1
2 7747 10
2 7750 2
2 7775 1
2 7800 1
2 7918 9
2 7939 1
2 7964 5
2 7979 2
2 8009 13
2 8031 1
2 8136 5
2 8214 3
2 8269 1
2 8302 7
2 8304 8
2 8318 1
2 8340 6
2 8389 2
2 8394 1
2 8446 2
2 8451 2
2 8468 1
2 8491 3
2 8496 1
2 8694 1
2 8726 6
2 8745 29
2 8759 1
2 8808 3
2 8824 1
2 8913 1
2 8928 1
2 8935 2
2 8968 1
2 9010 2
2 9108 1
2 9127 1
2 9300 1
2 9301 1
2 9319 11
2 9320 1
2 9321 1
2 9381 2
2 9398 1
2 9489 3
2 9509 1
2 9531 3
2 9532 2
2 9618 1
2 9635 1
2 9648 1
2 9683 1
2 9745 1
2 9769 1
2 9801 3
2 9807 1
2 9961 3
2 9995 1
2 4699 3
2 3365 2
2 8859 1
2 6608 1
2 9380 12
2 6901 1
2 9510 2
2 9976 1
2 2884 2
2 7965 1
3 4 2
3 5 1
3 7 26
3 8 9
3 9 1
3 11 3
3 14 1
3 15 1
3 17 2
3 18 1
3 35 1
3 46 9
3 48 2
3 56 1
3 59 1
3 63 3
3 66 4
3 73 3
3 74 1
3 75 1
3 76 1
3 78 1
3 83 1
3 87 1
3 88 1
3 92 1
3 94 1
3 102 1
3 103 2
3 109 1
3 110 1
3 114 1
3 116 1
3 118 3
3 121 1
3 124 1
3 140 1
3 141 1
3 146 1
3 154 1
3 162 1
3 165 1
3 172 1
3 180 30
3 186 1
3 195 9
3 202 1
3 207 1
3 211 1
3 213 4
3 218 1
3 219 1
3 220 1
3 222 1
3 225 2
3 239 2
3 249 1
3 266 1
3 274 1
3 279 2
3 283 1
3 284 1
3 292 7
3 294 7
3 296 35
3 302 1
3 309 1
3 311 1
3 323 1
3 331 10
3 332 1
3 334 1
3 336 1
3 337 1
3 342 1
3 345 5
3 348 1
3 356 2
3 362 2
3 363 1
3 381 1
3 386 17
3 396 2
3 403 2
3 404 1
3 405 1
3 407 1
3 411 1
3 412 4
3 416 2
3 419 9
3 423 1
3 439 1
3 446 4
3 452 1
3 454 1
3 455 1
3 460 23
3 462 1
3 468 1
3 471 3
3 498 1
3 500 4
3 509 3
3 524 1
3 543 1
3 548 7
3 551 1
3 555 1
3 558 1
3 570 1
3 576 1
3 583 4
3 584 1
3 587 1
3 595 1
3 600 1
3 603 4
3 604 5
3 609 2
3 621 4
3 625 1
3 629 6
3 630 1
3 633 1
3 634 1
3 646 5
3 657 1
3 665 1
3 669 1
3 674 1
3 684 1
3 686 4
3 688 1
3 697 1
3 700 3
3 705 4
3 709 1
3 713 1
3 721 1
3 724 1
3 731 15
3 745 1
3 748 1
3 750 1
3 757 28
3 764 1
3 774 1
3 775 2
3 789 1
3 797 1
3 820 1
3 823 1
3 825 1
3 834 1
3 858 6
3 859 1
3 862 1
3 868 1
3 870 6
3 873 1
3 878 2
3 888 1
3 892 1
3 896 25
3 897 1
3 902 3
3 917 1
3 935 1
3 941 1
3 943 2
3 944 1
3 949 1
3 956 1
3 964 1
3 999 3
3 1002 1
3 1021 3
3 1026 1
3 1043 2
3 1044 8
3 1046 1
3 1047 1
3 1048 1
3 1050 2
3 1051 1
3 1061 3
3 1063 1
3 1068 1
3 1072 1
3 1073 1
3 1081 28
3 1082 1
3 1086 2
3 1090 1
3 1092 2
3 1094 1
3 1095 1
3 1100 1
3 1102 4
3 1108 2
3 1118 1
3 1124 1
3 1130 1
3 1134 1
3 1141 1
3 1142 1
3 1149 1
3 1161 3
3 1171 1
3 1177 1
3 1187 1
3 1190 1
3 1204 1
3 1205 2
3 1213 1
3 1217 1
3 1220 1
3 1235 1
3 1238 1
3 1252 1
3 1257 2
3 1261 1
3 1262 1
3 1265 1
3 1266 1
3 1268 5
3 1274 1
3 1279 1
3 1290 9
3 1301 1
3 1310 2
3 1317 1
3 1330 2
3 1331 1
3 1333 1
3 1336 2
3 1338 1
3 1347 1
3 1358 1
3 1364 2
3 1369 200
3 1384 190
3 1386 1
3 1389 9
3 1391 9
3 1395 1
3 1398 1
3 1406 2
3 1408 1
3 1424 1
3 1431 1
3 1453 6
3 1455 2
3 1458 2
3 1476 1
3 1478 1
3 1487 4
3 1494 1
3 1507 18
3 1516 3
3 1517 1
3 1518 2
3 1520 1
3 1527 1
3 1538 1
3 1540 2
3 1543 1
3 1545 2
3 1548 1
3 1552 1
3 1553 1
3 1555 1
3 1558 3
3 1569 1
3 1572 1
3 1579 8
3 1582 1
3 1594 2
3 1595 1
3 1596 1
3 1609 3
3 1614 1
3 1619 77
3 1626 6
3 1629 1
3 1632 1
3 1634 4
3 1644 12
3 1648 1
3 1649 2
3 1654 4
3 1655 2
3 1657 6
3 1660 1
3 1667 2
3 1671 2
3 1672 1
3 1674 1
3 1675 2
3 1676 1
3 1678 1
3 1680 1
3 1689 1
3 1690 16
3 1696 1
3 1697 1
3 1698 2
3 1699 1
3 1700 1
3 1706 3
3 1707 1
3 1709 6
3 1717 1
3 1723 2
3 1740 3
3 1747 1
3 1748 1
3 1750 13
3 1752 2
3 1768 1
3 1770 3
3 1774 1
3 1777 1
3 1786 1
3 1789 1
3 1790 1
3 1796 1
3 1806 1
3 1807 4
3 1811 1
3 1813 49
3 1819 1
3 1820 10
3 1822 2
3 1827 2
3 1833 2
3 1834 1
3 1835 1
3 1838 1
3 1839 2
3 1844 200
3 1852 5
3 1855 1
3 1857 7
3 1864 1
3 1865 1
3 1866 1
3 1870 1
3 1871 1
3 1873 1
3 1874 2
3 1876 1
3 1879 15
3 1885 1
3 1886 2
3 1887 1
3 1889 1
3 1898 1
3 1908 6
3 1911 1
3 1918 1
3 1920 2
3 1930 1
3 1931 1
3 1939 1
3 1941 1
3 1942 1
3 1947 2
3 1958 9
3 1962 2
3 1967 1
3 1969 1
3 1979 1
3 1980 9
3 1988 1
3 1989 1
3 1990 1
3 1999 1
